央视,#genre#
东森超视,http://211.23.114.106:8625/http/60.251.39.91:8081/hls/64/806/ch14.m3u8
东森超视,rtmp://59.124.75.157/sat/tv331
东森电影,http://120.84.96.130:808/hls/32/index.m3u8
东森电影,http://120.84.96.153:808/hls/32/index.m3u8
东森电影,http://120.84.96.34:808/hls/32/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2026/chunklist0.m3u8
东森戏剧,http://59.125.101.187:8500/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
东森戏剧.,http://easy_001.ztpfuoodzsthwn.xyz:8888/mylive/103/333540/index.m3u8
东森新闻,http://59.125.101.187:8588/playlist.m3u8
东森洋片,http://120.84.96.130:808/hls/33/index.m3u8
东森洋片,http://120.84.96.153:808/hls/33/index.m3u8
东森洋片,http://120.84.96.34:808/hls/33/index.m3u8
东森洋片,http://zb.688768.xyz/jiudian/jddb.php?playurl=http://120.84.96.222:808/hls/33/index.m3u8
东森综合,http://211.23.114.106:8624/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
东森综合,http://59.125.101.187:8595/http/192.168.77.24:8081/hls/72/814/ch47.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
东森综合,http://59.125.101.187:8595/playlist.m3u8
纬来日本,rtmp://219.80.97.35/sat/tv771
纬来育乐,rtmp://219.80.97.35/sat/tv701
年代Much,http://211.23.114.106:8629/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
年代Much,http://59.125.101.187:8589/playlist.m3u8
年代新闻,http://59.125.101.187:8585/http/192.168.77.24:8081/hls/69/811/ch33.m3u8
年代新闻,http://59.125.101.187:8609/playlist.m3u8
JET綜合,http://50.7.218.42:8278/jettv_japan/playlist.m3u8?tid=mec9806b42012&ct=18335&tsum=e4518647627cab22a9faca0710d987ec
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
东风卫视,http://59.125.101.187:8578/http/192.168.77.24:8081/hls/68/810/ch31.m3u8
人间卫视,http://59.125.101.187:8506/http/192.168.77.24:8081/hls/69/811/ch36.m3u8
龙华电影.,http://59.125.101.187:8619/playlist.m3u8
龙华日韩,http://59.125.98.83:8535/http/192.168.1.9:8066/hls/210/10011/cstv11.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙华戏剧.,http://59.125.98.83:8534/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
八大精彩,http://209.141.56.65/litvts.php?id=4gtv-4gtv034
八大戏剧,http://211.23.114.106:8631/http/60.251.39.91:8081/hls/66/808/ch23.m3u8
八大戏剧,http://50.7.218.42:8278/badaentertain/playlist.m3u8?tid=m6f7aed1b4260&ct=18335&tsum=fd808db00f6ca5c51dd3de7d3e214287
八大综合,http://211.23.114.106:8620/http/61.221.81.94:8088/hls/66/808/ch21.m3u8
八大综合,http://59.125.101.187:8594/http/192.168.77.24:8081/hls/72/814/ch46.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
八大综合,http://59.125.101.187:8594/playlist.m3u8
八大综合,http://59.125.101.187:8598/http/192.168.77.24:8081/hls/66/808/ch21.m3u8
MOMO综合,rtmp://59.124.75.157/sat/tv761
MOMO亲子,http://59.125.101.187:8581/http/192.168.77.24:8081/hls/70/812/ch40.m3u8
华视.,http://59.125.101.187:8593/http/192.168.77.24:8081/hls/72/814/ch48.m3u8
华视,http://59.125.101.187:8544/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
民视.,http://59.125.101.187:8586/http/192.168.77.24:8081/hls/73/815/ch49.m3u8
台视.,http://59.125.101.187:8594/http/192.168.77.24:8081/hls/72/814/ch46.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
台视.,http://211.23.114.106:19988/http/116.50.42.19:8081/hls/72/814/ch46.m3u8?
台视,http://211.23.114.106:19988/http/116.50.42.19:8081/hls/72/814/ch46.m3u8?
公视,http://59.125.101.187:8592/http/192.168.77.24:8081/hls/73/815/ch50.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
中天综合.,http://59.125.101.187:8596/http/192.168.77.24:8081/hls/72/814/ch45.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
三立都会.,http://59.125.101.187:8522/http/192.168.77.24:8081/hls/65/807/ch19.m3u8
寰宇新闻,http://59.125.101.187:8528/.m3u8
龙华电影.,http://59.125.101.187:8619/playlist.m3u8
龙华戏剧.,http://59.125.98.83:8534/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙华日韩,http://59.125.98.83:8535/http/192.168.1.9:8066/hls/210/10011/cstv11.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
东森综合,http://59.125.101.187:8595/http/192.168.77.24:8081/hls/72/814/ch47.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
东森戏剧.,http://easy_001.ztpfuoodzsthwn.xyz:8888/mylive/103/333540/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2026/chunklist0.m3u8
东森超视,rtmp://59.124.75.157/sat/tv331
东森YOYO*,http://59.125.101.187:8515/http/192.168.77.24:8088/hls/63/805/ch09.m3u8
八大综合,http://59.125.101.187:8598/http/192.168.77.24:8081/hls/66/808/ch21.m3u8
八大戏剧,http://50.7.218.42:8278/badaentertain/playlist.m3u8?tid=m6f7aed1b4260&ct=18335&tsum=fd808db00f6ca5c51dd3de7d3e214287
TVBS新闻,rtmp://59.124.75.157:1935/sat/tv551#rtmp://59.124.75.157/sat/tv551#rtmp://59.124.75.138/sat/tv551
TVBS欢乐,rtmp://59.124.75.157:1935/sat/tv421#rtmp://59.124.75.157/sat/tv421
MOMO综合,rtmp://59.124.75.157/sat/tv761
MOMO亲子,http://59.125.101.187:8581/http/192.168.77.24:8081/hls/70/812/ch40.m3u8
纬来育乐,rtmp://219.80.97.35/sat/tv701
纬来日本,rtmp://219.80.97.35/sat/tv771
人间卫视,http://59.125.101.187:8506/http/192.168.77.24:8081/hls/69/811/ch36.m3u8
东风卫视,http://59.125.101.187:8578/http/192.168.77.24:8081/hls/68/810/ch31.m3u8
卫视电影,http://59.125.101.187:8599/http/192.168.77.24:8081/hls/62/804/ch07.m3u8
AXN电影,http://59.125.101.187:8578/http/192.168.77.24:8081/hls/71/813/ch43.m3u8
探索发现,http://59.125.101.187:8578/http/192.168.77.24:8081/hls/68/810/ch31.m3u8

p5p測試,#genre#

HBO,p5p://45.92.126.18:9906/604340b2000af04c06a787875d674b81
HBO原創鉅獻,p5p://45.92.126.18:9906/604339520007991f068ab7ad0427275f
HBO強檔鉅獻,p5p://45.92.126.18:9906/60442428000dc9020040224339113352
HBO溫馨家庭,p5p://45.92.126.18:9906/610b3ea6000bd4a6041b158a2a02ace5
探索頻道,p5p://45.92.126.18:9906/610b440f00018f2d04303511f19e7e5a
探索亞洲,p5p://45.92.126.18:9906/60433ee00002fb7906a0692e6558cb55
探索科學,p5p://45.92.126.18:9906/6043456f00065dec06ba08a499663c96
探索動力DMAX,p5p://45.92.126.18:9906/6043467c000301e806be22909a147731
探索家庭EVE,p5p://45.92.126.18:9906/60689d110008d7a31345719a76b95329
Outdoor,p5p://45.92.126.18:9906/60434713000a12a206c07237b306369a
ＢＳ釣りビジョン,p5p://45.92.126.18:9906/6163d87c000494010d63a6c83657671f
國家地理,p5p://45.92.126.18:9906/6043485f000c065106c583978afda437
國家地理悠人,p5p://45.92.126.18:9906/6043ffe3000c6f3709925f52585be323.ts
國家野生,p5p://45.92.126.18:9906/604401050005fe790996ca7b4ed24991.ts
動物星球,p5p://45.92.126.18:9906/60440362000e75bc09a007eeaa0519c7.ts
狼谷競技,p5p://45.92.126.18:9906/615cf384000c96f10c6762e6a78d90d1
視納華仁紀實,tvbus://3BWP6X6HKY3jp6JHbqRBRSAxtoFRsF4iWQ3KeoCAc2cjmZgVLL
影迷數位電影,p5p://45.92.126.18:9906/6068a2650003dd4d135a407336ec164f.ts
影迷數位紀實,p5p://45.92.126.18:9906/60494398000c2ccb1442ef592de01971.ts
歷史頻道,p5p://45.92.126.18:9906/6049468f0008dae6144e835756f6d068.ts
歷史頻道H2,p5p://45.92.126.18:9906/6049473c0005320614512630bb45841f.ts  
BBC Lifestyle,p5p://45.92.126.18:9906/614955d2000d41ca0d901d9987bbb53c
BBC Earth,p5p://45.92.126.18:9906/6044049e000eb7a609a4da5fcd30cc43.ts
日本旅游頻道,p5p://45.92.126.18:9906/61304d2b000a9536136122700ecd28a5
EYE TV旅遊,p5p://45.92.126.18:9906/60494553000b340f1449b191f22032d6.ts
TLC旅遊生活,p5p://45.92.126.18:9906/60440517000a918709a6b1f73be1eeb9.ts
亞洲旅遊,p5p://45.92.126.18:9906/604405c80008412109a964c89ca82891.ts
afc亞洲美食,p5p://45.92.126.18:9906/6044065f0003bace09abb177a024828d.ts
FOOD美食,p5p://45.92.126.18:9906/604407250006a38d09aeb7a6e70be747.ts
幸福居家,p5p://45.92.126.18:9906/60bd15bb0008599f09527e60628a99c4
時尚瘋,p5p://45.92.126.18:9906/61318fef00087c22184def86f768df3e
美食星球,p5p://45.92.126.18:9906/604945ed00053a5b144c099a65029d36.ts
Classica古典音樂,p5p://45.92.126.18:9906/60689dd9000cb8ae13487fd8feab0590.ts
Mezzo Live,p5p://45.92.126.18:9906/6044084c000d934609b339c4b9e633ef.ts
法國時裝,p5p://45.92.126.18:9906/6131917c000da76e1853ffa122f43950
MTV綜合,p5p://45.92.126.18:9906/604408e9000a103309b59e2621263caa.ts
LUXE奢華頻道,p5p://45.92.126.18:9906/60689d7b000b57f61347104e33aa1e24.ts
韓國娛樂台KMTV,p5p://45.92.126.18:9906/606bcab100003ef205c38d91720ec13b.ts
tvN,p5p://45.92.126.18:9906/60440983000c3b9b09b7f844459e12ab.ts
MTV Live,p5p://45.92.126.18:9906/60440af600097aa009bda0c8f60b1cae.ts    
Channel V,p5p://45.92.126.18:9906/607396f000059e490994da3ca99473b4.ts
Lifetime,p5p://45.92.126.18:9906/60440d6800025fd909c72c46337e9f6b.ts
FOX CRIME福斯警匪,p5p://45.92.126.18:9906/60440e1600029d1f09c9d406f98d5158.ts
FOX頻道,p5p://45.92.126.18:9906/60440eb10006690c09cc32777254e90a.ts
FX,p5p://45.92.126.18:9906/60440f3c000c153709ce52e28565fc29.ts
Bein sports 1,p5p://45.92.126.18:9906/6165658200031117137285d54842b1b6
FOX優質電影,p5p://45.92.126.18:9906/6173bd080007071617c1e0f237fbb6b4    
Bein sports 2,p5p://45.92.126.18:9906/615ce3e1000a9ab80c2a4dac8efd70b5
采昌影劇,p5p://45.92.126.18:9906/604411ec0004d59109d8d087e9645ce6.ts
GAGLE EYE,p5p://45.92.126.18:9906/615ce4500007ece30c2bfe9463f0390e
thrill電影,p5p://45.92.126.18:9906/604413240002c04b09dd92bffd4adc1b.ts
KIX電影,p5p://45.92.126.18:9906/6044145c000e8fb900026d95dbb7683a.ts
罪案偵緝頻道,p5p://45.92.126.18:9906/604947cc00047a751453588132b90a12.ts
華納Warner TV,p5p://45.92.126.18:9906/604414f400055b780004bcfa6ee82d22.ts
CinemaWorld,p5p://45.92.126.18:9906/604415aa00054259000783e434297e54.ts
衛視西片,p5p://45.92.126.18:9906/604416620003377d000a521e160e3141.ts
BLUE ANT EXTREME,p5p://45.92.126.18:9906/60441771000d4807000e774ad2f62e16.ts
Comedy Central Asia,p5p://45.92.126.18:9906/6044183b000d06f700118c4956df7f03.ts
CatchPlay電影,p5p://45.92.126.18:9906/6044191d000d8b620014ff3bef2f4594    .ts
WAKUWAKU JAPAN,p5p://45.92.126.18:9906/6149539e0006e3320d8780d7a6f76be2
歐洲Euronews,p5p://45.92.126.18:9906/6176aabc000c8d3309371923ea87bfc9
三立綜合,p5p://45.92.126.18:9906/60441aa3000729ad001af109e515adad.ts
三立戲劇,p5p://45.92.126.18:9906/60441b4f00036f62001d8ff40f884e87.ts
靖天歡樂,p5p://45.92.126.18:9906/60c5a564000c898610c85d82cfc3a4e3
靖天日本,p5p://45.92.126.18:9906/6045b8aa000389cf066c3b7385e82ede.ts%20
靖天資訊,p5p://45.92.126.18:9906/6045b93800071301066e670ba6925741.ts
靖洋戲劇,p5p://45.92.126.18:9906/60441bcb000e6baf001f77240fd6acd8.ts
靖天國際台,p5p://45.92.126.18:9906/60bd140b000e6170094be86cd1b01e57
靖天電影台,p5p://45.92.126.18:9906/6045b9cc00094ab70670a9bc88048a82.ts
Kantipur,p5p://45.92.126.18:9906/61349379000143450a4ad11a33e7c5ab
天映電影,p5p://45.92.126.18:9906/60441c660009af940021d366383a86ea.ts    
星衛電影,p5p://45.92.126.18:9906/6044d33b0006a70302ec02a7d10a2600.ts
美亞電影台,p5p://45.92.126.18:9906/60494bf1000472fc14638907b18fe55b.ts
光影歐洲,p5p://45.92.126.18:9906/604420030008e014002ff07922c6f89b.ts
華藝影劇,p5p://45.92.126.18:9906/61728417000b164612fb74944d3a5d26
華藝MBC綜合,p5p://45.92.126.18:9906/604421d400072b6600370871d6641107.ts
星衛娛樂台,p5p://45.92.126.18:9906/6044229300000d0a0039f0b6a59d1511.ts
TVBS精彩,p5p://45.92.126.18:9906/610ccbbc000ada220a2a333a700ad566
私人影院,p5p://45.92.126.18:9906/612b76530005bddc0079e572c66e5249
龍華影劇,p5p://45.92.126.18:9906/604347a3000cc1fe06c2a567b371c0d6.ts
龍華電影,p5p://45.92.126.18:9906/604426fa000c13eb004b26236e73affa.ts    
龍華洋片,p5p://45.92.126.18:9906/6044287d000e2bb500510e64fec426ab.ts    
龍華戲劇,p5p://45.92.126.18:9906/60442a110002751300573584bb335a71.ts    
龍華偶像,p5p://45.92.126.18:9906/60442ac30006b54f0059edebe8733672.ts
EYETV戲劇,p5p://45.92.126.18:9906/60442b6d000654ae005c85e289945252.ts
愛爾達影劇,p5p://45.92.126.18:9906/6044382f0001bdea008e5a851f8cf009.ts
愛爾達綜合,p5p://45.92.126.18:9906/60689fa0000c9dae134f712965a8f823.ts
愛爾達體育1,p5p://45.92.126.18:9906/617b742500015a6801fc459b61930f93
愛爾達體育2,p5p://45.92.126.18:9906/617b767a000873b0020563740ce34ccd
愛爾達體育3,p5p://45.92.126.18:9906/617b775e00020aaa0208dc70b179c11d
霹靂台灣,p5p://45.92.126.18:9906/61494391000129760d48cc98263e39d1
Travel旅游頻道,p5p://45.92.126.18:9906/604944bf0002e33c14476d50e1deb4e1.ts
NBA,p5p://45.92.126.18:9906/61728417000b164612fb74944d3a5d26
龍華動畫,p5p://45.92.126.18:9906/6044594300037550010f9116e9856cd9.ts
博斯魅力,p5p://45.92.126.18:9906/60445a120003530d0112b9a5dc60ca35.ts    
Eleven運動1,p5p://45.92.126.18:9906/60446a54000b4ef801523d80af6dda12.ts
Z頻道,p5p://45.92.126.18:9906/60446c7f000b970f015ab58bf1266ed0.ts
Fight Sports,tvbus://3eWmpA35Hr5HXgWdjfzPMLgrWUinNVuZgztJtoSy28vc1x7qJM
Eleven運動2,p5p://45.92.126.18:9906/61495671000ab36e0d928a09ffb0ac85
NHK World,p5p://45.92.126.18:9906/6044741d0000e8b9017873ff81c638cb.ts
美國高爾夫球,p5p://45.92.126.18:9906/60447654000dbd4101811e203ac3ee9f.ts
博斯高球1,p5p://45.92.126.18:9906/604476f500023ffc01839017c2f8b12b.ts
博斯高球二,p5p://45.92.126.18:9906/604477b3000746210186779063f54d2a.ts
靖天綜合,p5p://45.92.126.18:9906/614c7520000829c819c264fbe6b1d5dc
博斯網球,p5p://45.92.126.18:9906/6044783c0007f05c01888ee3506bef35.ts
博斯運動1,p5p://45.92.126.18:9906/604478f0000e964f018b4fb7c6ee22b4.ts
博斯運動II,p5p://45.92.126.18:9906/6044799300093dbb018dcb11ecf6cc03.ts
靖天卡通,p5p://45.92.126.18:9906/60bd172500015f0f095802a7f2bd13c9
靖洋卡通,p5p://45.92.126.18:9906/60bd169300057f1b0955c9653d8db6ac
BOOMERANG,p5p://45.92.126.18:9906/60447a4a00022e630190941a11afdf8e.ts
靖天映畫,p5p://45.92.126.18:9906/6045ba850003d28406737afe6daf6f4d.ts
愛放動漫,p5p://45.92.126.18:9906/60447b1e000e9a430193d36877b2a95b.ts
曼迪日本,p5p://45.92.126.18:9906/6068a12900029e3a13556dc2ad58c3d5.ts
Dreamworks,p5p://45.92.126.18:9906/60447d38000deb8b019c08cb6ec7c4d9.ts
Animax,p5p://45.92.126.18:9906/611a8d5a000710970c22409682924b74
MoMo親子,p5p://45.92.126.18:9906/604480210005726601a764c84f1d9e1c.ts
CN卡通,p5p://45.92.126.18:9906/604480aa000baba001a97d8882607e75.ts
東森幼幼,p5p://45.92.126.18:9906/6044812c00070c6401ab7829e94ee52d.ts    
迪士尼卡通,p5p://45.92.126.18:9906/604481b9000baf3801ada02160f76b5d.ts
民視台灣,p5p://45.92.126.18:9906/615cf04900025ed10c5ac1d0409f9eae
民視第一,p5p://45.92.126.18:9906/615cf01d000b41120c5a18366221dad4
民視,p5p://45.92.126.18:9906/615cefe0000b8a2b0c592a0127a8dd5a
台視,p5p://45.92.126.18:9906/615cf10c0001987d0c5dbb55bf9bd6ed
台視財經,p5p://45.92.126.18:9906/615cf1970005cb4c0c5fdb60d7e44abc
台視新聞,p5p://45.92.126.18:9906/615cf168000ad47e0c5f2512951989aa
中視,p5p://45.92.126.18:9906/615cee84000470af0c53d8d0e6dede6c
中視新聞,p5p://45.92.126.18:9906/615ceea900061b6e0c5469c546672e4d
中視精彩,p5p://45.92.126.18:9906/615cef2b000a183f0c56669a25583e1d
中視經典,p5p://45.92.126.18:9906/615ceee60007b48e0c555876520737b3
華視,p5p://45.92.126.18:9906/615cf279000322040c634d822dea28e8
華視體育文化,p5p://45.92.126.18:9906/615cf2bd000248ec0c6456eae60c58dc
華視資訊,p5p://45.92.126.18:9906/615cf34d0005241b0c668a26a861e2c8
公視,p5p://45.92.126.18:9906/615cef60000555d20c57346a9856fc87
公視2,p5p://45.92.126.18:9906/615cefb3000992f10c5879b8a9027fe8    
公視3,p5p://45.92.126.18:9906/615cf07e0008bb700c5b9279f928a1c0
大愛2,p5p://45.92.126.18:9906/60c5a836000cdeac10d361e80c6f7078
大愛,p5p://45.92.126.18:9906/6044917a0000fce101eb274c2044b550.ts
好消息,p5p://45.92.126.18:9906/60b575c30003189a05772bc6fbb8fc4f
好消息2,tvbus://3FQvdv1Sunc7AoGmbq1W3S43ymkyebtb5rWwxgnoVC3bn2B11X
台視綜合,p5p://45.92.126.18:9906/615cf1d90008f3590c60ddff48ad15c3
客家電視,p5p://45.92.126.18:9906/615cf0b3000ee57c0c5c631584311880
原民台,p5p://45.92.126.18:9906/615cf0df00077fe20c5d0d102000e0a2
ETtoday综合,p5p://45.92.126.18:9906/6043494d000e362406c925d66b8448c9.ts
壹新聞,p5p://45.92.126.18:9906/61494a29000d70560d62917d35be0fae
壹電影,p5p://45.92.126.18:9906/60434a87000b209606cdef9cee9a8dfe.ts 
壹綜合,tvbus://3p3whpbQRZ9ATUezddN9tPF81BdQn5e4t8ebAFtvBQBXNfijAj
寰宇新聞,p5p://45.92.126.18:9906/60434bdc0009a41d06d32342bef082c3.ts
寰宇新聞二,p5p://45.92.126.18:9906/60434c6b000d588a06d552cd4d7910ec.ts
寰宇综合,p5p://45.92.126.18:9906/60434cfa0008763606d78025a8321e46.ts    
年代新聞,p5p://45.92.126.18:9906/618894540002fa6c0186e66d066b3e56
東森新聞,p5p://45.92.126.18:9906/6173ae660001b6721788b6c6ac08380c
寰宇財經新聞新聞,p5p://45.92.126.18:9906/60434e97000581d106ddccac446ea89d
中天新聞,p5p://45.92.126.18:9906/6174fe8b000be03302ae798f40145c4c
民視新聞,p5p://45.92.126.18:9906/61494a92000be20d0d642b3f9739874e
三立新聞,p5p://45.92.126.18:9906/61494b62000a82d50d67576561464ccf
TVBS新聞,p5p://45.92.126.18:9906/61494c2100042a180d6a3fdd3c19ba48
TVBS,p5p://45.92.126.18:9906/61495191000f04ab0d7f8024a458a528
東森財經,p5p://45.92.126.18:9906/61494d6b00007a520d6f47fbe773e0a5
非凡新聞,p5p://45.92.126.18:9906/614991e2000e29550e7abc54c0c10ef6
三立財經,p5p://45.92.126.18:9906/604496f8000b3b7b02009e1b5871dd53.ts
中天綜合,p5p://45.92.126.18:9906/61494cc7000ea4840d6ccafbef48fe11
中天娛樂,p5p://45.92.126.18:9906/61495250000bf9d20d82697552901d6f
中天亞洲,p5p://45.92.126.18:9906/60449a27000cf419020d0e24d4fdafd9.ts    
東森超視,p5p://45.92.126.18:9906/60449b4f000e1ebf021192b074519d04.ts
TVBS歡樂,p5p://45.92.126.18:9906/614942c70008d5e00d45b97fe1d761d3
年代MUCH,p5p://45.92.126.18:9906/60449ce00006c4040217af361b6c5a1a.ts  
東森綜合,p5p://45.92.126.18:9906/60f6d48100093dde01e5183e2fe6721c
東森戲劇,p5p://45.92.126.18:9906/60449e3500031323021ce24de00b3ef2.ts
東森電影,p5p://45.92.126.18:9906/61494e4c000044800d72b6d5c1b77f5c
東森洋片,p5p://45.92.126.18:9906/60449f6d000c10680221a75af38e252f.ts
靖天育樂,p5p://45.92.126.18:9906/60469f430002fd3e09f100f732da02a0.ts
靖天育樂,p5p://45.92.126.18:9906/60c5a45d000a99f910c459ab1ccabbf3
緯來日本,p5p://45.92.126.18:9906/6044a02c000bf3c30224916a373cdb2c.ts
緯來戲劇,p5p://45.92.126.18:9906/6044a124000716e6022858ec2ddd7840.ts
緯來育樂,p5p://45.92.126.18:9906/6044a24900005a2c022ccfba89cc1d77.ts    
緯來體育,p5p://45.92.126.18:9906/617505470005c9df02c8c6600f64eca5
三立台灣,p5p://45.92.126.18:9906/60435a1000013bcc070a9c3b0ad870c7.ts
三立都會,p5p://45.92.126.18:9906/60435aa10002e65e070cd311539826d8.ts
衛視電影,p5p://45.92.126.18:9906/607318ce000ef9a107a827d158704e10.ts
國興衛視,p5p://45.92.126.18:9906/6044d406000399b302ef1ad77f59ca13.ts    
JET綜合,p5p://45.92.126.18:9906/6149450a0008594b0d4e8f17d7ad923b
八大第一,p5p://45.92.126.18:9906/611a7e950004e4af0be88e80bf4b6388
八大戲劇,p5p://45.92.126.18:9906/6044d5ac000936f902f58cb70525846f.ts
八大綜合,p5p://45.92.126.18:9906/6044d641000e5dc002f7d411a124e035.ts
八大娛樂,p5p://45.92.126.18:9906/6044d70900008dea02faddc78bf8a126.ts
好萊塢電影,p5p://45.92.126.18:9906/614953030008709d0d8523c592e3c647
AXN,p5p://45.92.126.18:9906/6044d92d0004949903033b6f41d556d0.ts
Cinemax,p5p://45.92.126.18:9906/6149544b0008eb0b0d8a2524ddcf3ee6
龍祥電影台,p5p://45.92.126.18:9906/6045bb31000469b906761b04cfa6bdb1.ts
衛視中文台,p5p://45.92.126.18:9906/6045bbb2000922ef0678142229e89274.ts
緯來電影,p5p://45.92.126.18:9906/614959e10009f39d0d9ff75817774dbe
緯來綜合,p5p://45.92.126.18:9906/614954e8000aa2000d8c8add3b487c6c
TVB星河,p5p://45.92.126.18:9906/60463cd5000f308a087086672166e0af.ts
緯來精彩,p5p://45.92.126.18:9906/6044a30800006812022fb9d6202c684d.ts
生命電視,p5p://45.92.126.18:9906/60463d9a0001f1630873848a76accc36.ts
華藏衛視,p5p://45.92.126.18:9906/60463e4f0004c7480876484c7d16a8e0.ts
星空衛視,p5p://45.92.126.18:9906/60463ee9000522e20878a1f4688ea89f.ts
人間衛視,p5p://45.92.126.18:9906/60463f7d000802da087ae4d0305dfcaf.ts    
星空衛視,p5p://45.92.126.18:9906/60eda96d000783c911d47fc0406d599e
高點綜合,p5p://45.92.126.18:9906/6149448d0007247b0d4ca68022a5f032
東風衛視,p5p://45.92.126.18:9906/604640af000dbd7a087f919857110af4.ts


欧美,#genre#
CNN,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8
CNN,https://cnn-cnninternational-1-de.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
CBS新闻,https://cbsnhls-i.akamaihd.net/hls/live/264710/cbsn_hlsprod_2/master_700.m3u8
JewelryTelevision,http://wowzaprod134-i.akamaihd.net/hls/live/577814/ccddaf02/playlist.m3u8
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
CNN,http://218.202.220.2:5000/nn_live.ts?id=CNN
FOX23,http://svc-lvanvato-cxtv-koki.cmgvideo.com/koki/2564k/index.m3u8
PBSAmerica,https://pbs-samsunguk.amagi.tv/playlist.m3u8
BloombergTV+,https://bloomberg-bloombergtv-1-fr.samsung.wurl.com/manifest/playlist.m3u8
MovieKingdom,https://a.jsrdn.com/broadcast/e9b4093a41/+0000/high/c.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/playlist.m3u8
法国新闻,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
Afrobeats247,https://stream.ecable.tv/afrobeats/tracks-v1a1/mono.m3u8
AlarabyTV,https://alaraby.cdn.octivid.com/alaraby/smil:alaraby.stream.smil/playlist.m3u8
ComedyChannel,https://uksono1-samsunguk.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
GUSTOTV,https://gustotv-samsung-gb.samsung.wurl.com/manifest/playlist.m3u8
KidGamerTV,https://studio71-samsung-uk.amagi.tv/playlist.m3u8
SkyNewsExtra1,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
SkyNewsExtra2,https://skynewsau-live.akamaized.net/hls/live/2002690/skynewsau-extra2/master.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
AmazingDiscoveriesTV,https://uni01rtmp.tulix.tv/amazingdtv/amazingdtv/playlist.m3u8
CPAC,https://bcsecurelivehls-i.akamaihd.net/hls/live/680604/1242843915001_3/master.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Inwonder,https://inwonder-samsung-canada.amagi.tv/playlist.m3u8
PrimeAsiaTV,http://primeasia.dyndns.tv:8080/Live_web_250/tracks-v1a1/mono.m3u8

俄罗斯,#genre#
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
Fashion,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
MostVideoTV1,http://w4.mostvideo.tv/tv/ch1.m3u8
UgraTV,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
RUTV,http://92.50.128.180/utv/1358/index.m3u8
RU24,http://belnovosti.cdn.easyhoster.ru:8080/stream.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
UniverTV,http://cdn.universmotri.ru/live/hq.sdp/chunklist_w1792531.m3u8
TVPRO,http://rtmp.tvpro-online.ru/hls/ch1.m3u8
莫斯科电视,http://96.9.77.79:1935/live/SEATV/playlist.m3u8
Hope,https://live-tvhope.cdnvideo.ru/tvhope-pull/tvhope_1/chunklist.m3u8
GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
红星,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
